13732,Reservoir North,10131,Preston District
12448,Reservoir North East,10131,Preston District
13704,Reservoir South,10131,Preston District
13378,Reservoir West,10131,Preston District
13667,Ruthven,10131,Preston District
13642,Abbotsford,10182,Richmond District
12597,Atherton Gardens,10182,Richmond District
13046,Clifton Hill,10182,Richmond District
13980,Collingwood,10182,Richmond District
12590,Collingwood North,10182,Richmond District
12527,Delbridge,10182,Richmond District
12955,Fitzroy,10182,Richmond District
12899,Fitzroy North,10182,Richmond District
13079,Hosie,10182,Richmond District
13690,Richmond,10182,Richmond District
13681,Richmond Central,10182,Richmond District
12730,Richmond North 106,10182,Richmond District
13387,Richmond North 110,10182,Richmond District
12998,Richmond South,10182,Richmond District
13303,Antonio Park,10110,Ringwood District
12797,Eastwood,10110,Ringwood District
12969,Heatherdale,10110,Ringwood District
12426,Heathmont,10110,Ringwood District
12790,Mitcham,10110,Ringwood District
13876,Mitcham South,10110,Ringwood District
13860,Norwood,10110,Ringwood District
13404,Nunawading,10110,Ringwood District
13592,Nunawading East,10110,Ringwood District
12701,Nunawading South,10110,Ringwood District
12817,Ringwood,10110,Ringwood District
12954,Ringwood East,10110,Ringwood District
12640,Ringwood Heights,10110,Ringwood District
12553,Ringwood North,10110,Ringwood District
12577,Ringwood South,10110,Ringwood District
12379,Southwood,10110,Ringwood District
12438,Tinternvale,10110,Ringwood District
12439,Wakefield,10110,Ringwood District
12712,Alfredton West,10167,Ripon District
12647,Amphitheatre,10167,Ripon District
12866,Ararat,10167,Ripon District
12832,Ararat West,10167,Ripon District
14004,Ascot,10167,Ripon District
12914,Avoca,10167,Ripon District
12873,Bealiba,10167,Ripon District
13809,Beaufort,10167,Ripon District
12541,Bowenvale,10167,Ripon District
13835,Bridgewater,10167,Ripon District
12234,Buangor,10167,Ripon District
13091,Carisbrook,10167,Ripon District
12516,Charlton,10167,Ripon District
13656,Clunes,10167,Ripon District
12787,Concongella,10167,Ripon District
13354,Creswick,10167,Ripon District
12512,Donald,10167,Ripon District
12427,Dunolly,10167,Ripon District
13770,Elmhurst,10167,Ripon District
13452,Glenorchy,10167,Ripon District
12630,Great Western,10167,Ripon District
12863,Inglewood,10167,Ripon District
12349,Korong Vale,10167,Ripon District
13243,Landsborough,10167,Ripon District
13768,Learmonth,10167,Ripon District
13946,Lexton,10167,Ripon District
13019,Litchfield,10167,Ripon District
12572,Marnoo,10167,Ripon District
12231,Maryborough,10167,Ripon District
13277,Maryborough East,10167,Ripon District
13100,Miners Rest,10167,Ripon District
13296,Moonambel,10167,Ripon District
13772,Newbridge,10167,Ripon District
12491,Newlyn,10167,Ripon District
12475,Smeaton,10167,Ripon District
13167,Snake Valley,10167,Ripon District
13058,St Arnaud,10167,Ripon District
12244,Stawell,10167,Ripon District
12248,Stawell West,10167,Ripon District
13258,Stuart Mill,10167,Ripon District
13030,Talbot,10167,Ripon District
13816,Tarnagulla,10167,Ripon District
12502,Waubra,10167,Ripon District
12488,Wedderburn,10167,Ripon District
12440,Carrington,10133,Rowville District
12890,Ferntree Gully Central,10133,Rowville District
12750,Heany Park,10133,Rowville District
12885,Karoo,10133,Rowville District
13433,Lysterfield,10133,Rowville District
12511,Park Ridge,10133,Rowville District
13840,Rowville,10133,Rowville District
13923,Rowville East,10133,Rowville District
13348,Scoresby,10133,Rowville District
13212,Beaumaris,10161,Sandringham District
12421,Beaumaris Central,10161,Sandringham District
13929,Beaumaris North,10161,Sandringham District
12223,Black Rock,10161,Sandringham District
12535,Black Rock South,10161,Sandringham District
13145,Cheltenham,10161,Sandringham District
12260,Cheltenham West,10161,Sandringham District
13000,Hampton,10161,Sandringham District
13621,Hampton Central,10161,Sandringham District
13790,Highett,10161,Sandringham District
12285,Highett South,10161,Sandringham District
13530,Holloway,10161,Sandringham District
12901,Mentone,10161,Sandringham District
14009,Mentone West,10161,Sandringham District
13470,Moorabbin South East,10161,Sandringham District
,Sandringham,10161,Sandringham District
12825,Sandringham North,10161,Sandringham District
13359,Ardmona,10142,Shepparton District
12759,Barmah,10142,Shepparton District
12270,Bunbartha,10142,Shepparton District
13537,Congupna,10142,Shepparton District
12959,Dookie,10142,Shepparton District
13025,Gowrie Street,10142,Shepparton District
13239,Guthrie Street,10142,Shepparton District
12839,Katandra West,10142,Shepparton District
13851,Katunga,10142,Shepparton District
12373,Kialla,10142,Shepparton District
13396,Kialla West,10142,Shepparton District
13576,Knight Street,10142,Shepparton District
12263,Lemnos,10142,Shepparton District
12311,Mooroopna,10142,Shepparton District
13217,Naring,10142,Shepparton District
13897,Nathalia,10142,Shepparton District
12896,Numurkah,10142,Shepparton District
13982,Orrvale,10142,Shepparton District
13062,Picola,10142,Shepparton District
12412,Shepparton East,10142,Shepparton District
13349,St Georges Road,10142,Shepparton District
12509,Storey,10142,Shepparton District
13688,Strathmerton,10142,Shepparton District
12793,Tallygaroopna,10142,Shepparton District
12755,Tatura,10142,Shepparton District
13318,Toolamba,10142,Shepparton District
12545,Waaia,10142,Shepparton District
12837,Wanganui,10142,Shepparton District
13408,Wilmot Road,10142,Shepparton District
14005,Wunghnu,10142,Shepparton District
12290,Yalca North,10142,Shepparton District
13498,Armstrong Creek,10116,South Barwon District
12350,Bellbrae,10116,South Barwon District
13405,Belmont West,10116,South Barwon District
13615,Ceres,10116,South Barwon District
12966,Grovedale,10116,South Barwon District
13563,Grovedale Central,10116,South Barwon District
13276,Grovedale East,10116,South Barwon District
13742,Highton,10116,South Barwon District
13532,Highton Central,10116,South Barwon District
12725,Highton North,10116,South Barwon District
13930,Mandama,10116,South Barwon District
13726,Moriac,10116,South Barwon District
13463,Mount Duneed,10116,South Barwon District
13502,Torquay,10116,South Barwon District
13087,Torquay North,10116,South Barwon District
12698,Waurn Ponds,10116,South Barwon District
12567,Allansford,10119,South-West Coast District
12384,Bolwarra,10119,South-West Coast District
13203,Caramut,10119,South-West Coast District
12318,Condah,10119,South-West Coast District
13712,Gorae West,10119,South-West Coast District
13327,Grassmere,10119,South-West Coast District
12920,Hawkesdale,10119,South-West Coast District
13583,Heywood,10119,South-West Coast District
12490,Koroit,10119,South-West Coast District
13663,Macarthur,10119,South-West Coast District
12694,Mailors Flat,10119,South-West Coast District
13257,Naringal,10119,South-West Coast District
12898,Narrawong,10119,South-West Coast District
13092,Nelson,10119,South-West Coast District
13513,Orford,10119,South-West Coast District
12632,Panmure,10119,South-West Coast District
12826,Port Fairy,10119,South-West Coast District
13825,Portland,10119,South-West Coast District
13948,Portland South,10119,South-West Coast District
12971,Portland South West TAFE,10119,South-West Coast District
13834,Purnim,10119,South-West Coast District
12735,Tyrendarra,10119,South-West Coast District
13220,Wangoom,10119,South-West Coast District
13445,Warrnambool,10119,South-West Coast District
13034,Warrnambool - Tower Square,10119,South-West Coast District
13262,Warrnambool Central,10119,South-West Coast District
12371,Warrnambool East,10119,South-West Coast District
12723,Warrnambool Education Centre,10119,South-West Coast District
12387,Warrnambool North,10119,South-West Coast District
13379,Warrnambool South West,10119,South-West Coast District
13552,Warrnambool West,10119,South-West Coast District
13508,Woodford,10119,South-West Coast District
12827,Woolsthorpe,10119,South-West Coast District
13106,Yambuk,10119,South-West Coast District
13978,Albion,10135,St Albans District
13575,Albion North,10135,St Albans District
13063,Ardeer,10135,St Albans District
13057,Kealba,10135,St Albans District
12538,Keilor Downs,10135,St Albans District
12556,Kings Park,10135,St Albans District
13406,Monmia,10135,St Albans District
13928,St Albans,10135,St Albans District
12480,St Albans East,10135,St Albans District
12286,St Albans North,10135,St Albans District
12733,St Albans South,10135,St Albans District
13138,St Albans South East,10135,St Albans District
13914,St Albans West,10135,St Albans District
13782,Sunshine,10135,St Albans District
13734,Sunshine North,10135,St Albans District
13871,Sunvale,10135,St Albans District
13654,Bulla,10159,Sunbury District
12348,Diggers Rest,10159,Sunbury District
12555,Gladstone Park,10159,Sunbury District
12887,Gladstone Views,10159,Sunbury District
12586,Goonawarra,10159,Sunbury District
12425,Gowanbrae,10159,Sunbury District
12620,Jacksons Hill,10159,Sunbury District
13252,Melbourne Airport,10159,Sunbury District
13942,Sunbury,10159,Sunbury District
12798,Sunbury Central,10159,Sunbury District
13397,Sunbury Heights,10159,Sunbury District
12736,Sunbury North,10159,Sunbury District
13604,Sunbury North West,10159,Sunbury District
12225,Sunbury West,10159,Sunbury District
13992,Tullamarine,10159,Sunbury District
13842,Delahey,10170,Sydenham District
12626,Hillside,10170,Sydenham District
13779,Kings Park,10170,Sydenham District
13410,Parkwood Green,10170,Sydenham District
12294,Plumpton,10170,Sydenham District
13827,Springside,10170,Sydenham District
12710,Sydenham,10170,Sydenham District
13692,Sydenham East,10170,Sydenham District
13557,Sydenham West,10170,Sydenham District
12569,Taylors Hill,10170,Sydenham District
13954,Taylors Lakes,10170,Sydenham District
13487,Taylors Lakes Central,10170,Sydenham District
13907,Taylors Lakes North,10170,Sydenham District
13271,Bellbridge,10111,Tarneit District
13049,Bellbridge East,10111,Tarneit District
13673,Cambridge,10111,Tarneit District
13645,Derrimut,10111,Tarneit District
12399,Mossfiel,10111,Tarneit District
13119,Tarneit,10111,Tarneit District
12571,Tarneit East,10111,Tarneit District
12811,Tarneit North,10111,Tarneit District
13560,Tarneit Rise,10111,Tarneit District
13720,Tarneit West,10111,Tarneit District
12274,The Grange,10111,Tarneit District
13836,Truganina,10111,Tarneit District
13670,Truganina South,10111,Tarneit District
13346,Westgrove,10111,Tarneit District
13074,Epping,10114,Thomastown District
13035,Epping North,10114,Thomastown District
12309,Epping North West,10114,Thomastown District
13231,Epping Views,10114,Thomastown District
12991,Lalor,10114,Thomastown District
12332,Lalor East,10114,Thomastown District
12878,Lalor North,10114,Thomastown District
13464,Lalor North East,10114,Thomastown District
12308,Lalor Park,10114,Thomastown District
13526,Lalor South,10114,Thomastown District
13622,Lalor West,10114,Thomastown District
13554,Merrilands,10114,Thomastown District
12592,Norris Bank,10114,Thomastown District
13806,Ruthven,10114,Thomastown District
12462,Thomastown,10114,Thomastown District
13094,Thomastown East,10114,Thomastown District
13228,Thomastown Meadows,10114,Thomastown District
12391,Thomastown West,10114,Thomastown District
13631,Beverley Hills,10144,Warrandyte District
13068,Donburn,10144,Warrandyte District
13894,Doncaster East,10144,Warrandyte District
12219,Doncaster Gardens,10144,Warrandyte District
12708,Doncaster Heights,10144,Warrandyte District
13518,Donvale,10144,Warrandyte District
13129,Gumnut Gully,10144,Warrandyte District
13268,Milgate,10144,Warrandyte District
12830,North Warrandyte,10144,Warrandyte District
12929,Park Orchards,10144,Warrandyte District
12352,Ringwood Heights,10144,Warrandyte District
13722,Ringwood North,10144,Warrandyte District
13752,Serpell,10144,Warrandyte District
12410,The Pines,10144,Warrandyte District
12608,Tunstall,10144,Warrandyte District
12598,Warrandyte,10144,Warrandyte District
13737,Warrandyte South,10144,Warrandyte District
12904,Warranwood,10144,Warrandyte District
13446,Wonga Park,10144,Warrandyte District
13627,Alfredton,10118,Wendouree District
13204,Alfredton West,10118,Wendouree District
12272,Ballarat Central,10118,Wendouree District
13807,Ballarat North,10118,Wendouree District
12705,Ballarat North West,10118,Wendouree District
13743,Ballarat South,10118,Wendouree District
12389,Ballarat South West,10118,Wendouree District
13855,Black Hill,10118,Wendouree District
13120,Caledonian,10118,Wendouree District
13126,Delacombe,10118,Wendouree District
13819,Skipton Street,10118,Wendouree District
13507,The Stockade,10118,Wendouree District
13744,Wendouree,10118,Wendouree District
12582,Wendouree East,10118,Wendouree District
13428,Wendouree North,10118,Wendouree District
13267,Wendouree West,10118,Wendouree District
12404,Galvin Park,10180,Werribee District
12243,Glenorden,10180,Werribee District
13585,Iramoo,10180,Werribee District
13680,Little River,10180,Werribee District
12849,Manor Lakes,10180,Werribee District
13013,Manorvale,10180,Werribee District
13888,Thomas Chirnside,10180,Werribee District
13880,Werribee,10180,Werribee District
12718,Werribee Central,10180,Werribee District
13955,Werribee South,10180,Werribee District
13636,Westgrove,10180,Werribee District
13304,Woodville,10180,Werribee District
12611,Altona North,10148,Williamstown District
12686,Brooklyn,10148,Williamstown District
13366,Footscray Central,10148,Williamstown District
12819,Kingsville,10148,Williamstown District
12779,Kingsville South,10148,Williamstown District
12777,Newport,10148,Williamstown District
12748,Newport East,10148,Williamstown District
12543,Newport West,10148,Williamstown District
13020,Seddon,10148,Williamstown District
13016,Spotswood,10148,Williamstown District
13522,Spotswood West,10148,Williamstown District
13609,Williamstown,10148,Williamstown District
13153,Williamstown South,10148,Williamstown District
12499,Williamstown West,10148,Williamstown District
12254,Yarraville,10148,Williamstown District
12659,Yarraville Central,10148,Williamstown District
12886,Beveridge,10160,Yan Yean District
13648,Diamond Creek,10160,Yan Yean District
12414,Diamond Creek East,10160,Yan Yean District
13910,Doreen,10160,Yan Yean District
12707,Hurstbridge,10160,Yan Yean District
13081,Laurimar,10160,Yan Yean District
14010,Mernda,10160,Yan Yean District
12720,Mernda Central,10160,Yan Yean District
13291,Morang South,10160,Yan Yean District
13595,Plenty,10160,Yan Yean District
13766,Wallan,10160,Yan Yean District
12758,Wallan South,10160,Yan Yean District
13849,Wattle Glen,10160,Yan Yean District
12627,Whittlesea,10160,Yan Yean District
13540,Yarrambat,10160,Yan Yean District
13668,Craigieburn,10127,Yuroke District
12652,Craigieburn Central,10127,Yuroke District
13791,Craigieburn North West,10127,Yuroke District
12648,Craigieburn South,10127,Yuroke District
13718,Craigieburn West,10127,Yuroke District
13733,Greenvale,10127,Yuroke District
12814,Greenvale Park,10127,Yuroke District
13804,Greenvale South,10127,Yuroke District
13773,Mickleham,10127,Yuroke District
13105,Mount Ridley,10127,Yuroke District
12937,Roxburgh Homestead,10127,Yuroke District
13436,Roxburgh Rise,10127,Yuroke District
12665,Somerton,10127,Yuroke District
13450,Westmeadows,10127,Yuroke District
